transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,log_amount,merchant_category_enc,risk_score,predicted_fraud,top_reasons
7001,7.12,5,Electronics,1,0,87,1,60,0,2.0943301541735866,1,0.01,0,device_trust_score (-4.03); transaction_hour (-2.58); velocity_last_24h (-2.20)
8827,189.12,9,Clothing,0,1,67,3,64,0,5.247655451745809,0,0.01,0,device_trust_score (-3.60); transaction_hour (-3.14); location_mismatch (+2.39)
8828,71.82,18,Travel,0,1,72,1,51,0,4.287990642747287,4,0.01,0,device_trust_score (-3.70); transaction_hour (-3.41); location_mismatch (+2.44)
8829,89.4,15,Grocery,0,0,96,0,31,0,4.504244267398131,3,0.01,0,device_trust_score (-3.03); transaction_hour (-2.60); foreign_transaction (-1.56)
8830,54.71,13,Travel,1,0,93,0,44,0,4.020159664032724,4,0.01,0,device_trust_score (-3.96); transaction_hour (-3.40); foreign_transaction (+2.11)
8831,75.62,1,Travel,0,0,81,2,66,0,4.338858139272503,4,0.01,0,device_trust_score (-4.15); foreign_transaction (-2.24); location_mismatch (-2.15)
8832,95.19,23,Clothing,0,0,92,1,42,0,4.566325402164524,0,0.01,0,device_trust_score (-3.02); transaction_hour (-2.34); velocity_last_24h (-1.53)
8833,229.4,5,Grocery,1,0,36,3,25,0,5.439816928821736,3,0.03,0,transaction_hour (-3.41); foreign_transaction (+3.22); location_mismatch (-2.15)
8834,128.97,21,Electronics,0,0,98,1,25,0,4.867303654593497,1,0.01,0,device_trust_score (-2.96); transaction_hour (-2.53); velocity_last_24h (-1.60)
8835,517.44,22,Food,0,0,92,0,63,0,6.250824302555174,2,0.01,0,device_trust_score (-2.96); transaction_hour (-2.48); velocity_last_24h (-1.70)
8836,7.7,4,Travel,0,0,75,0,54,0,2.163323025660538,4,0.01,0,device_trust_score (-2.86); transaction_hour (-1.94); velocity_last_24h (-1.74)
8837,125.87,11,Clothing,0,0,98,2,37,0,4.843162940152507,0,0.01,0,device_trust_score (-2.94); transaction_hour (-2.66); foreign_transaction (-1.59)
8838,157.97,3,Clothing,0,0,53,2,59,0,5.06871550517278,0,0.01,0,device_trust_score (-3.67); foreign_transaction (-2.36); location_mismatch (-2.03)
8839,455.07,21,Food,0,0,53,1,35,0,6.12264630650505,2,0.01,0,transaction_hour (-2.68); device_trust_score (-2.68); foreign_transaction (-1.71)
8840,9.07,23,Food,0,0,37,1,50,0,2.309560706730471,2,0.01,0,transaction_hour (-2.93); location_mismatch (-2.07); foreign_transaction (-2.05)
8841,153.39,3,Grocery,1,0,81,2,19,0,5.039481868653835,3,0.01,0,device_trust_score (-4.84); foreign_transaction (+2.73); velocity_last_24h (-1.98)
8842,345.89,4,Travel,0,0,70,2,56,0,5.84900772680898,4,0.01,0,device_trust_score (-2.72); transaction_hour (-2.21); location_mismatch (-1.79)
8843,49.86,6,Travel,0,0,44,1,23,0,3.9290767599939738,4,0.01,0,transaction_hour (-2.48); device_trust_score (-2.09); velocity_last_24h (-1.73)
8844,376.17,5,Food,0,0,83,1,24,0,5.932696014192324,2,0.01,0,device_trust_score (-3.07); transaction_hour (-2.17); velocity_last_24h (-1.84)
8845,3.46,12,Electronics,0,0,60,0,64,0,1.4951487660319727,1,0.01,0,device_trust_score (-2.83); transaction_hour (-2.44); velocity_last_24h (-1.59)
8846,237.32,3,Travel,0,0,25,2,59,0,5.473614308405026,4,0.02,0,foreign_transaction (-2.59); location_mismatch (-2.40); transaction_hour (+2.11)
8847,486.86,12,Clothing,0,0,27,5,63,0,6.190028479447801,0,0.02,0,transaction_hour (-4.01); velocity_last_24h (+3.47); foreign_transaction (-2.01)
8848,192.71,3,Food,0,0,68,4,20,0,5.266362195306486,2,0.01,0,device_trust_score (-3.93); location_mismatch (-2.04); foreign_transaction (-2.04)
8849,104.06,9,Travel,0,0,79,2,52,0,4.654531615525816,4,0.01,0,device_trust_score (-2.89); transaction_hour (-2.50); foreign_transaction (-1.66)
8850,8.27,19,Grocery,1,0,84,3,58,0,2.2267833795777636,3,0.01,0,device_trust_score (-4.05); transaction_hour (-3.00); foreign_transaction (+2.18)
8851,454.89,0,Food,0,0,27,2,48,0,6.12225155234404,2,0.04,0,transaction_hour (+2.59); foreign_transaction (-2.56); location_mismatch (-2.35)
8852,114.38,20,Clothing,1,0,87,1,57,0,4.7482310288287435,0,0.01,0,device_trust_score (-4.05); transaction_hour (-3.26); foreign_transaction (+2.16)
8853,5.3,7,Grocery,0,0,55,1,56,0,1.840549633397487,3,0.01,0,device_trust_score (-2.61); transaction_hour (-2.34); foreign_transaction (-1.72)
8854,210.71,6,Food,0,0,85,2,31,0,5.355217413680848,2,0.01,0,device_trust_score (-2.99); transaction_hour (-2.28); foreign_transaction (-1.68)
8855,118.34,4,Food,0,0,73,1,53,0,4.781976562093936,2,0.01,0,device_trust_score (-2.89); transaction_hour (-2.13); velocity_last_24h (-1.74)
8856,23.9,2,Travel,0,0,68,1,37,0,3.214867803470662,4,0.01,0,device_trust_score (-3.97); foreign_transaction (-2.18); location_mismatch (-2.11)
8857,43.41,14,Grocery,0,0,76,3,35,0,3.7934646693040106,3,0.01,0,device_trust_score (-2.88); transaction_hour (-2.68); foreign_transaction (-1.62)
8858,12.0,16,Food,0,0,55,1,45,0,2.5649493574615367,2,0.01,0,device_trust_score (-2.67); transaction_hour (-2.57); location_mismatch (-1.65)
8859,153.72,22,Clothing,0,0,96,3,64,0,5.041617031704984,0,0.01,0,device_trust_score (-2.96); transaction_hour (-2.45); foreign_transaction (-1.57)
8860,175.13,12,Grocery,0,0,73,1,55,0,5.171222358744204,3,0.01,0,device_trust_score (-2.87); transaction_hour (-2.72); location_mismatch (-1.63)
8861,126.85,14,Travel,0,0,70,0,55,0,4.850857701737196,4,0.01,0,device_trust_score (-2.72); transaction_hour (-2.71); location_mismatch (-1.61)
8862,305.79,18,Electronics,0,0,78,1,51,0,5.726163474437768,1,0.01,0,device_trust_score (-3.04); transaction_hour (-2.63); foreign_transaction (-1.59)
8863,355.2,19,Food,0,0,35,2,40,0,5.875492370855561,2,0.01,0,transaction_hour (-3.28); foreign_transaction (-2.31); velocity_last_24h (-1.98)
8864,172.1,13,Electronics,0,0,89,2,49,0,5.153869462182164,1,0.01,0,device_trust_score (-2.97); transaction_hour (-2.68); foreign_transaction (-1.61)
8865,2.31,20,Food,0,0,41,2,32,0,1.1969481893889715,2,0.01,0,transaction_hour (-2.71); device_trust_score (-2.10); foreign_transaction (-1.75)
8866,213.88,12,Travel,1,0,52,5,69,0,5.3700797327749275,4,0.02,0,transaction_hour (-3.97); velocity_last_24h (+3.29); device_trust_score (-3.11)
8867,97.43,11,Travel,0,0,98,1,46,0,4.58934563564112,4,0.01,0,device_trust_score (-2.97); transaction_hour (-2.62); foreign_transaction (-1.56)
8868,150.06,23,Travel,0,0,33,1,55,0,5.017677108885302,4,0.01,0,transaction_hour (-3.33); foreign_transaction (-2.15); location_mismatch (-2.10)
8869,188.5,22,Travel,0,0,58,1,28,0,5.244389024522481,4,0.01,0,device_trust_score (-2.70); transaction_hour (-2.55); foreign_transaction (-1.64)
8870,77.61,8,Grocery,0,0,44,2,65,0,4.3644989178056655,3,0.01,0,transaction_hour (-2.67); device_trust_score (-2.15); foreign_transaction (-1.78)
8871,448.22,2,Grocery,0,0,27,2,33,0,6.107512745470649,3,0.03,0,foreign_transaction (-2.58); location_mismatch (-2.35); transaction_hour (+2.26)
8872,25.89,10,Food,0,0,25,2,61,0,3.2917544702807735,2,0.01,0,transaction_hour (-3.57); location_mismatch (-2.17); foreign_transaction (-2.03)
8873,200.39,9,Grocery,0,0,84,4,55,0,5.30524332661877,3,0.01,0,device_trust_score (-2.94); transaction_hour (-2.53); foreign_transaction (-1.69)
8874,0.79,0,Food,1,0,74,3,56,0,0.5822156198526637,2,0.02,0,device_trust_score (-4.70); foreign_transaction (+2.97); transaction_hour (+2.26)
8875,465.41,16,Grocery,0,0,32,1,61,0,6.145065075629759,3,0.01,0,transaction_hour (-3.58); foreign_transaction (-2.21); location_mismatch (-2.08)
8876,21.48,12,Grocery,0,0,42,0,68,0,3.1126260250254902,3,0.01,0,transaction_hour (-2.71); device_trust_score (-2.03); location_mismatch (-1.69)
8877,17.94,13,Grocery,0,0,54,0,48,0,2.9412760877579323,3,0.01,0,device_trust_score (-2.65); transaction_hour (-2.55); location_mismatch (-1.67)
8878,72.9,0,Clothing,0,0,46,2,22,0,4.302712827954156,0,0.01,0,device_trust_score (-3.16); foreign_transaction (-2.15); velocity_last_24h (-2.08)
8879,84.19,1,Travel,1,0,33,2,21,1,4.444884056054749,4,99.06,1,foreign_transaction (+3.50); transaction_hour (+2.88); device_trust_score (+2.08)
8880,43.41,1,Clothing,0,0,46,2,43,0,3.7934646693040106,0,0.01,0,device_trust_score (-3.19); foreign_transaction (-2.36); location_mismatch (-2.11)
8881,158.36,6,Grocery,0,0,34,2,63,0,5.071165793836288,3,0.01,0,transaction_hour (-3.19); foreign_transaction (-2.21); location_mismatch (-2.09)
8882,105.31,8,Grocery,0,0,91,4,27,0,4.666359354300514,3,0.01,0,device_trust_score (-2.93); transaction_hour (-2.47); foreign_transaction (-1.67)
8883,6.26,23,Clothing,0,0,33,1,44,0,1.9823798288367047,0,0.01,0,transaction_hour (-3.09); location_mismatch (-2.11); foreign_transaction (-1.99)
8884,69.33,3,Food,0,0,71,6,24,0,4.2531984503199265,2,0.02,0,device_trust_score (-4.22); velocity_last_24h (+3.80); foreign_transaction (-2.11)
8885,299.34,1,Travel,0,0,64,1,22,0,5.7049151662521345,4,0.01,0,device_trust_score (-3.87); location_mismatch (-2.24); foreign_transaction (-2.12)
8886,210.64,18,Food,0,0,60,3,52,0,5.354886718035931,2,0.01,0,device_trust_score (-2.78); transaction_hour (-2.71); foreign_transaction (-1.66)
8887,232.29,4,Travel,0,0,43,4,69,0,5.452282314842547,4,0.01,0,transaction_hour (-2.32); device_trust_score (-1.99); foreign_transaction (-1.84)
8888,215.59,8,Electronics,0,0,26,2,51,0,5.3780061654494045,1,0.01,0,transaction_hour (-3.59); foreign_transaction (-2.15); location_mismatch (-2.06)
8889,67.05,23,Travel,0,0,69,3,45,0,4.220242729097475,4,0.01,0,device_trust_score (-2.80); transaction_hour (-2.43); location_mismatch (-1.63)
8890,18.9,12,Food,0,0,57,1,52,0,2.990719731730447,2,0.01,0,device_trust_score (-2.91); transaction_hour (-2.47); location_mismatch (-1.61)
8891,57.26,11,Travel,0,0,88,2,22,0,4.064915751531289,4,0.01,0,device_trust_score (-2.90); transaction_hour (-2.62); location_mismatch (-1.56)
8892,320.85,18,Electronics,0,0,50,2,32,0,5.774085598498625,1,0.01,0,transaction_hour (-2.81); device_trust_score (-2.68); foreign_transaction (-1.70)
8893,708.45,8,Electronics,0,1,58,1,50,0,6.564490021953322,1,0.01,0,transaction_hour (-3.32); device_trust_score (-3.14); location_mismatch (+2.51)
8894,122.56,9,Grocery,0,0,87,5,45,0,4.816726868050381,3,0.01,0,device_trust_score (-3.57); transaction_hour (-3.21); velocity_last_24h (+3.03)
8895,1.75,18,Electronics,0,0,52,2,65,0,1.0116009116784799,1,0.01,0,device_trust_score (-2.62); transaction_hour (-2.56); location_mismatch (-1.63)
8896,27.16,9,Clothing,0,0,30,1,45,0,3.3379025312898416,0,0.01,0,transaction_hour (-3.47); location_mismatch (-2.21); foreign_transaction (-2.11)
8897,69.97,11,Food,0,0,35,2,37,0,4.262257252536892,2,0.01,0,transaction_hour (-3.53); foreign_transaction (-2.23); location_mismatch (-1.98)
8898,155.54,13,Clothing,0,0,70,3,45,0,5.053311568376692,0,0.01,0,device_trust_score (-2.79); transaction_hour (-2.73); foreign_transaction (-1.60)
8899,14.05,7,Clothing,0,0,44,2,32,0,2.711377991194885,0,0.01,0,transaction_hour (-2.53); device_trust_score (-2.25); foreign_transaction (-1.72)
8900,516.78,15,Food,0,0,60,2,38,0,6.249550441619756,2,0.01,0,transaction_hour (-2.76); device_trust_score (-2.72); foreign_transaction (-1.68)
8901,81.77,16,Clothing,0,0,40,3,52,0,4.416065676897304,0,0.01,0,transaction_hour (-3.05); foreign_transaction (-1.83); location_mismatch (-1.64)
8902,438.67,19,Clothing,0,1,94,3,58,0,6.086024445521603,0,0.01,0,device_trust_score (-3.61); transaction_hour (-3.33); location_mismatch (+2.36)
8903,272.97,3,Clothing,0,0,96,4,21,0,5.6130186113426115,0,0.01,0,device_trust_score (-4.14); foreign_transaction (-1.98); location_mismatch (-1.92)
8904,253.49,5,Electronics,1,0,69,1,44,0,5.539261542487753,1,0.01,0,device_trust_score (-3.74); transaction_hour (-2.84); velocity_last_24h (-2.33)
8905,167.98,11,Food,1,0,72,1,62,0,5.129780364724699,2,0.01,0,device_trust_score (-3.80); transaction_hour (-3.64); foreign_transaction (+2.16)
8906,177.41,17,Food,0,0,28,3,27,0,5.184084272386612,2,0.01,0,transaction_hour (-3.76); foreign_transaction (-2.15); location_mismatch (-2.08)
8907,182.9,6,Food,0,0,72,2,31,0,5.214392131610276,2,0.01,0,device_trust_score (-2.77); transaction_hour (-2.30); foreign_transaction (-1.70)
8908,178.34,4,Clothing,0,0,91,3,64,0,5.189283445523902,0,0.01,0,device_trust_score (-3.01); transaction_hour (-2.09); velocity_last_24h (-1.65)
8909,145.23,9,Electronics,0,0,52,2,30,0,4.985180724623787,1,0.01,0,transaction_hour (-2.67); device_trust_score (-2.52); foreign_transaction (-1.76)
8910,773.77,5,Food,0,0,54,3,19,0,6.652566211113623,2,0.01,0,device_trust_score (-2.48); transaction_hour (-2.41); location_mismatch (-1.70)
8911,237.21,13,Travel,0,0,53,1,67,0,5.473152637568128,4,0.01,0,transaction_hour (-2.64); device_trust_score (-2.52); location_mismatch (-1.75)
8912,270.06,5,Food,0,0,45,3,60,0,5.60234019858787,2,0.01,0,transaction_hour (-2.43); device_trust_score (-2.41); velocity_last_24h (-1.81)
8913,370.68,13,Grocery,0,0,66,4,58,0,5.918033269022099,3,0.01,0,device_trust_score (-2.83); transaction_hour (-2.76); location_mismatch (-1.72)
8914,43.72,11,Travel,0,0,74,3,58,0,3.8004208288468435,4,0.01,0,device_trust_score (-2.82); transaction_hour (-2.70); location_mismatch (-1.61)
8915,15.75,21,Food,0,0,27,2,64,0,2.8183982582710754,2,0.01,0,transaction_hour (-3.29); location_mismatch (-2.17); foreign_transaction (-1.97)
8916,118.71,11,Clothing,0,0,89,2,62,0,4.785072151263279,0,0.01,0,device_trust_score (-2.95); transaction_hour (-2.67); foreign_transaction (-1.56)
8917,129.91,7,Food,0,0,47,1,67,0,4.874510064192008,2,0.01,0,transaction_hour (-2.57); device_trust_score (-2.32); velocity_last_24h (-1.69)
8918,318.09,9,Electronics,0,0,29,1,46,0,5.765473194654634,1,0.01,0,transaction_hour (-3.67); foreign_transaction (-2.18); location_mismatch (-2.08)
8919,105.59,15,Electronics,0,0,49,2,18,0,4.668989698701045,1,0.01,0,transaction_hour (-2.72); device_trust_score (-2.45); foreign_transaction (-1.56)
8920,152.27,19,Food,0,0,59,4,34,0,5.032201072010817,2,0.01,0,device_trust_score (-2.80); transaction_hour (-2.57); foreign_transaction (-1.70)
8921,134.79,7,Clothing,0,0,89,3,61,0,4.911109574710704,0,0.01,0,device_trust_score (-2.92); transaction_hour (-2.45); foreign_transaction (-1.64)
8922,7.01,8,Clothing,0,0,63,1,45,0,2.080690761080268,0,0.01,0,device_trust_score (-2.90); transaction_hour (-2.22); velocity_last_24h (-1.63)
8923,171.91,12,Clothing,0,0,42,0,36,0,5.152771227916698,0,0.01,0,transaction_hour (-2.95); device_trust_score (-2.04); foreign_transaction (-1.72)
8924,316.89,19,Food,0,0,49,6,50,0,5.761705410989152,2,0.01,0,device_trust_score (-3.62); transaction_hour (-3.43); velocity_last_24h (+2.94)
8925,30.85,16,Food,0,1,25,2,21,0,3.4610373820181723,2,0.06,0,transaction_hour (-3.75); location_mismatch (+3.41); foreign_transaction (-2.15)
8926,162.4,18,Grocery,0,0,86,1,68,0,5.096201182425903,3,0.01,0,device_trust_score (-2.95); transaction_hour (-2.51); location_mismatch (-1.57)
8927,162.08,16,Electronics,1,0,33,1,43,0,5.094240877951052,1,0.02,0,transaction_hour (-4.19); foreign_transaction (+3.16); location_mismatch (-2.22)
8928,32.28,6,Travel,0,0,65,1,41,0,3.5049566159530077,4,0.01,0,device_trust_score (-2.83); transaction_hour (-2.12); location_mismatch (-1.69)
8929,23.72,0,Travel,0,0,46,0,24,0,3.20761263258949,4,0.01,0,device_trust_score (-2.98); foreign_transaction (-2.24); velocity_last_24h (-2.15)
8930,704.63,19,Electronics,0,0,90,2,60,0,6.559091020795562,1,0.01,0,device_trust_score (-2.75); transaction_hour (-2.65); location_mismatch (-1.70)
8931,90.07,13,Grocery,0,0,69,1,43,0,4.511628441579727,3,0.01,0,device_trust_score (-2.90); transaction_hour (-2.65); foreign_transaction (-1.60)
8932,46.44,16,Electronics,0,0,76,3,33,0,3.85946575468947,1,0.01,0,device_trust_score (-2.88); transaction_hour (-2.69); foreign_transaction (-1.61)
8933,33.83,12,Grocery,0,0,44,1,31,0,3.5504790843779097,3,0.01,0,transaction_hour (-2.79); device_trust_score (-2.30); foreign_transaction (-1.68)
8934,198.26,1,Grocery,0,0,36,2,68,0,5.29461050461671,3,0.02,0,foreign_transaction (-2.65); transaction_hour (+2.35); velocity_last_24h (-2.15)
8935,169.23,13,Clothing,1,0,98,0,54,0,5.137150463826479,0,0.01,0,device_trust_score (-4.02); transaction_hour (-3.46); foreign_transaction (+2.10)
8936,185.68,0,Electronics,0,0,88,2,29,0,5.229395921081615,1,0.01,0,device_trust_score (-4.27); foreign_transaction (-2.22); location_mismatch (-2.05)
8937,16.58,4,Travel,0,0,56,2,62,0,2.866761892257031,4,0.01,0,device_trust_score (-2.75); transaction_hour (-2.01); foreign_transaction (-1.73)
8938,403.19,6,Food,0,0,86,2,28,0,6.001885064435866,2,0.01,0,device_trust_score (-2.94); transaction_hour (-2.32); foreign_transaction (-1.70)
8939,88.76,18,Food,1,0,29,0,18,0,4.497139441774387,2,0.02,0,transaction_hour (-3.95); foreign_transaction (+2.87); location_mismatch (-2.24)
8940,67.67,13,Electronics,0,0,68,5,52,0,4.229312422632585,1,0.01,0,transaction_hour (-3.73); device_trust_score (-3.69); velocity_last_24h (+2.68)
8941,111.7,23,Food,0,0,53,2,49,0,4.724729421045731,2,0.01,0,device_trust_score (-2.59); transaction_hour (-2.55); foreign_transaction (-1.66)
8942,88.99,13,Grocery,1,0,57,1,67,0,4.4996985530458575,3,0.01,0,device_trust_score (-3.58); transaction_hour (-3.44); foreign_transaction (+2.16)
8943,358.56,14,Food,0,0,37,1,50,0,5.884881061705198,2,0.01,0,transaction_hour (-3.44); foreign_transaction (-2.23); location_mismatch (-1.96)
8944,476.78,4,Grocery,0,0,74,1,22,0,6.169150375497408,3,0.01,0,device_trust_score (-2.77); transaction_hour (-2.18); velocity_last_24h (-1.88)
8945,65.09,4,Grocery,0,0,26,1,50,0,4.191017449482361,3,0.01,0,transaction_hour (-3.06); location_mismatch (-2.11); foreign_transaction (-2.11)
8946,359.03,20,Travel,0,0,99,2,19,0,5.8861873613114595,4,0.01,0,transaction_hour (-2.64); device_trust_score (-2.50); foreign_transaction (-1.57)
8947,273.79,23,Food,0,0,52,3,50,0,5.616007169584166,2,0.01,0,device_trust_score (-2.65); transaction_hour (-2.58); foreign_transaction (-1.68)
8948,480.76,1,Travel,0,0,42,2,41,0,6.177446064733424,4,0.01,0,device_trust_score (-2.58); foreign_transaction (-2.57); location_mismatch (-2.33)
8949,50.77,17,Food,0,0,97,1,57,0,3.94681083091381,2,0.01,0,device_trust_score (-3.05); transaction_hour (-2.59); foreign_transaction (-1.54)
8950,154.85,23,Grocery,1,0,90,1,30,0,5.048894006213346,3,0.01,0,device_trust_score (-3.98); transaction_hour (-3.29); foreign_transaction (+2.15)
8951,57.77,8,Food,0,0,70,1,50,0,4.073631520624559,2,0.01,0,device_trust_score (-2.78); transaction_hour (-2.46); foreign_transaction (-1.67)
8952,312.81,9,Travel,0,0,41,0,24,0,5.748787707222662,4,0.01,0,transaction_hour (-2.79); device_trust_score (-1.93); foreign_transaction (-1.81)
8953,0.96,17,Clothing,0,0,57,1,52,0,0.6729444732424258,0,0.01,0,device_trust_score (-2.92); transaction_hour (-2.36); location_mismatch (-1.54)
8954,149.76,3,Travel,0,0,57,1,36,0,5.015689168398935,4,0.01,0,device_trust_score (-3.88); foreign_transaction (-2.25); location_mismatch (-2.05)
8955,74.58,7,Clothing,0,0,54,3,51,0,4.325191697921343,0,0.01,0,device_trust_score (-2.57); transaction_hour (-2.52); foreign_transaction (-1.74)
8956,70.13,17,Electronics,1,0,46,3,51,0,4.264509188745424,1,0.01,0,transaction_hour (-3.86); device_trust_score (-3.23); foreign_transaction (+2.29)
8957,186.37,19,Travel,0,0,77,4,43,0,5.233085271610421,4,0.01,0,device_trust_score (-2.92); transaction_hour (-2.50); foreign_transaction (-1.66)
8958,343.27,16,Food,0,0,70,2,23,0,5.84142623323418,2,0.01,0,transaction_hour (-2.77); device_trust_score (-2.76); location_mismatch (-1.62)
8959,169.12,15,Clothing,1,0,68,1,43,0,5.136504070385433,0,0.01,0,device_trust_score (-3.82); transaction_hour (-3.57); foreign_transaction (+2.17)
8960,345.33,17,Food,0,0,99,1,52,0,5.847392077745725,2,0.01,0,transaction_hour (-2.71); device_trust_score (-2.69); foreign_transaction (-1.59)
8961,55.32,6,Clothing,0,0,58,2,40,0,4.0310497118497866,0,0.01,0,device_trust_score (-2.82); transaction_hour (-2.22); foreign_transaction (-1.70)
8962,131.93,0,Travel,1,0,52,2,44,0,4.889822673879508,4,0.29,1,device_trust_score (-3.58); foreign_transaction (+3.34); transaction_hour (+2.65)
8963,107.79,0,Travel,0,0,59,1,27,0,4.689419418432991,4,0.01,0,device_trust_score (-3.86); foreign_transaction (-2.29); location_mismatch (-2.16)
